#DM	RA	Dec	U	B1	B	B2	V2	V1	V	G
-35.12357 	272.921	-35.0297	7.443	6.938	6.096	7.632	-99.999	7.777	 7.082	8.262
+10.03412 	272.45	10.7681	8.781	9.185	8.386	9.955	-99.999	10.124	 9.426	10.627
-43.12343 	273.083	-43.4456	11.385	10.516	9.015	10.042	-99.999	9.183	 8.367	9.185
-44.12412 	273.129	-44.5619	10.45	9.928	9.047	10.551	-99.999	10.684	 9.992	11.178
-19.04886 	272.807	-19.8467	7.13	6.487	5.555	7.005	-99.999	7.029	 6.322	7.477
+30.03138 	272.304	30.4511	9.361	8.342	6.917	7.974	-99.999	7.161	 6.372	7.285
-41.12522 	273.127	-41.7117	7.862	7.857	7.036	8.594	-99.999	8.824	 8.129	9.311
-34.12573 	273.033	-34.0786	7.013	6.973	6.158	7.718	-99.999	7.92	 7.223	8.42
-49.11986 	273.315	-49.8106	9.637	9.207	8.365	9.897	-99.999	10.046	 9.350	10.541
-23.14047 	272.925	-23.6956	7.431	6.661	5.331	6.46	-99.999	5.735	 4.963	5.925
-28.14268 	272.988	-28.9119	6.828	6.391	5.529	7.052	-99.999	7.192	 6.495	7.67
-37.12303 	273.112	-37.7447	8.915	8.499	7.462	8.809	-99.999	8.655	 7.937	9.05
+16.03390 	272.542	16.4692	7.458	6.877	5.858	7.208	-99.999	6.84	 6.093	7.114
+03.03620 	272.674	3.32	8.489	7.49	6.062	7.137	-99.999	6.284	 5.491	6.418
-50.11786 	273.429	-50.4094	10.056	9.403	8.43	9.833	-99.999	9.775	 9.063	10.179
-16.04747 	272.95	-16.895	7.847	8.194	7.357	8.889	-99.999	8.828	 8.119	9.251
-20.05027 	272.988	-20.4281	6.577	7.074	6.27	7.841	-99.999	7.898	 7.197	8.367
-52.11038 	273.511	-52.6922	11.026	10.411	9.485	10.94	-99.999	10.969	10.270	11.436
-04.24019 	274.929	-75.4689	12.519	12.355	11.266	12.584	-99.999	12.168	11.423	12.446
-41.12534 	273.321	-41.3431	4.752	5.078	4.293	5.888	-99.999	6.123	 5.437	6.652
-63.04343 	273.926	-63.0567	7.659	7.048	5.789	6.968	-99.999	6.343	 5.581	6.564
-14.04922 	273.005	-14.9278	10.6	10.67	9.713	11.118	-99.999	10.463	 9.692	10.66
+38.03095 	272.439	38.4864	8.283	7.773	6.526	7.709	-99.999	7.161	 6.389	7.351
-19.04895 	273.077	-19.4439	7.811	7.755	6.838	8.286	-99.999	7.872	 7.126	8.159
-46.12209 	273.464	-46.3086	7.366	6.78	5.882	7.367	-99.999	7.496	 6.799	7.988
-48.12357 	273.52	-48.925	12.467	12.062	10.879	12.106	-99.999	11.604	10.846	11.828
-43.12367 	273.489	-43.7417	8.401	8.32	7.499	9.055	-99.999	9.242	 8.551	9.742
          	272.858	14.9056	12.882	12.638	11.503	12.777	-99.999	12.267	11.518	12.502
-10.04625 	273.112	-10.7431	9.75	9.717	8.706	10.064	-99.999	9.178	 8.391	9.302
-47.12138 	273.623	-47.9572	10.087	9.257	7.847	8.926	-99.999	8.089	 7.311	8.263
+12.03419 	272.907	12.5558	7.903	7.885	7.059	8.626	-99.999	8.781	 8.092	9.287
-33.12962 	273.399	-33.4917	10.065	9.634	8.474	9.72	-99.999	9.255	 8.503	9.518
-37.12331 	273.46	-37.6581	10.065	9.528	8.681	10.21	-99.999	10.382	 9.676	10.85
+57.01840 	272.167	57.9692	11.085	9.793	8.197	9.177	-99.999	8.149	 7.342	8.204
-19.04900 	273.256	-19.7589	8.532	8.73	7.832	9.297	-99.999	8.937	 8.197	9.251
-28.14305 	273.38	-28.2581	10.111	9.4	8.463	9.9	-99.999	9.941	 9.230	10.371
-38.12600 	273.522	-38.4075	7.468	7.05	6.222	7.763	-99.999	7.944	 7.255	8.456
-68.03081 	274.5	-68.2358	6.574	6.135	5.3	6.841	-99.999	6.989	 6.301	7.488
-22.04619 	273.364	-22.7247	8.346	8.709	7.855	9.366	-99.999	9.223	 8.506	9.607
+05.03640 	273.103	5.4075	11.672	11.459	10.329	11.589	-99.999	11.107	10.350	11.35
+79.00571 	270.027	79.9928	6.056	5.775	4.758	6.115	-99.999	5.84	 5.105	6.184
+13.03554 	273.045	13.7908	8.776	8.361	7.495	9.014	-99.999	9.161	 8.461	9.619
-32.05229 	273.54	-32.8069	12.709	12.258	10.892	11.998	-99.999	11.217	10.405	11.251
-59.07243 	274.122	-59.4042	8.851	8.715	7.762	9.178	-99.999	8.927	 8.198	9.264
-18.04843 	273.391	-18.3908	8.009	7.712	6.856	8.376	-99.999	8.505	 7.802	8.95
-69.02860 	274.702	-69.6011	7.964	7.83	7	8.548	-99.999	8.731	 8.034	9.227
+86.00272 	262.65	86.9736	6.56	6.009	5.052	6.473	-99.999	6.455	 5.744	6.889
-21.04908 	273.445	-21.0572	3.938	3.979	3.12	4.631	-99.999	4.535	 3.813	4.927
-04.04415 	273.295	-4.02444	7.536	6.925	5.96	7.351	-99.999	7.291	 6.570	7.696
-27.12588 	273.546	-27.5064	7.089	6.981	6.144	7.681	-99.999	7.836	 7.141	8.317
-54.08788 	274.087	-54.5369	12.192	11.913	10.804	12.089	-99.999	11.659	10.903	11.93
-00.03443 	273.323	0.809444	11.688	11.13	9.868	11.04	-99.999	10.487	 9.726	10.69
-38.12616 	273.78	-38.905	10.036	9.371	8.421	9.844	-99.999	9.876	 9.170	10.316
+11.03377 	273.243	11.4425	8.812	8.244	7.354	8.841	-99.999	8.954	 8.255	9.428
-21.04916 	273.577	-21.7225	9.323	8.04	6.458	7.465	-99.999	6.303	 5.478	6.328
+54.01950 	272.633	54.2731	8.165	7.491	6.224	7.396	-99.999	6.77	 5.998	6.975
-43.12392 	273.953	-43.1703	7.369	6.907	6.067	7.606	-99.999	7.727	 7.029	8.203
-44.12456 	273.972	-44.2036	7.531	6.946	5.698	6.878	-99.999	6.218	 5.450	6.428
-56.08706 	274.282	-56.0353	4.861	5.09	4.282	5.849	-99.999	5.996	 5.303	6.49
-34.12632 	273.865	-34.6039	7.023	6.707	5.877	7.415	-99.999	7.591	 6.898	8.091
-52.11051 	274.198	-52.2022	10.705	10.134	9.265	10.773	-99.999	10.896	10.197	11.37
+21.03347 	273.308	21.8769	10.017	8.675	7.069	8.058	-99.999	6.974	 6.155	7.022
-46.12246 	274.119	-46.5692	8.074	7.681	6.834	8.376	-99.999	8.528	 7.833	9.029
-51.11460 	274.27	-51.0681	6.362	5.877	5.019	6.542	-99.999	6.726	 6.036	7.238
          	273.802	-19.3869	14.18	13.179	11.731	12.786	-99.999	11.606	10.780	11.635
-20.05055 	273.813	-20.3869	5.281	5.778	4.983	6.551	-99.999	6.625	 5.927	7.092
-20.05054 	273.817	-20.7369	4.729	5.21	4.403	5.968	-99.999	6.023	 5.323	6.483
-19.04928 	273.822	-18.9867	6.624	7.022	6.201	7.755	-99.999	7.773	 7.066	8.224
-23.14132 	273.868	-23.1197	8.757	8.588	7.73	9.24	-99.999	9.334	 8.632	9.738
-61.06125 	274.674	-61.9325	10.184	9.958	8.927	10.269	-99.999	9.91	 9.177	10.221
-12.04953 	273.78	-12.5033	9.844	9.724	8.742	10.13	-99.999	9.352	 8.582	9.539
+51.02331A	272.99	51.1594	10.997	10.657	9.556	10.836	-99.999	10.44	 9.688	10.723
+51.02331B	272.99	51.1594	11.296	10.998	9.921	11.225	-99.999	10.863	10.115	11.169
-12.04954 	273.805	-12.5364	8.735	8.895	7.99	9.443	-99.999	8.931	 8.189	9.194
-18.04864 	273.894	-18.6692	6.416	6.166	5.305	6.817	-99.999	6.751	 6.037	7.152
-23.14137 	273.952	-23.8189	10.024	9.681	8.523	9.769	-99.999	9.296	 8.540	9.547
+26.03199 	273.476	26.7622	9.107	8.652	7.668	9.06	-99.999	8.855	 8.123	9.22
-48.12392 	274.387	-48.6	9.987	9.622	8.759	10.274	-99.999	10.385	 9.683	10.858
-63.04370 	274.915	-63.8806	7.238	6.986	5.924	7.238	-99.999	6.909	 6.168	7.216
-42.13073 	274.31	-42.2167	9.238	9.029	8.176	9.719	-99.999	9.886	 9.190	10.357
-13.04897 	273.965	-13.5683	9.062	9.099	8.153	9.57	-99.999	8.968	 8.209	9.213
-75.01417 	275.913	-75.0422	6.022	5.427	4.535	6.021	-99.999	6.144	 5.449	6.645
-48.12395 	274.478	-48.1825	9.475	9.479	8.652	10.205	-99.999	10.369	 9.678	10.871
-49.12042 	274.531	-49.4653	9.703	9.408	8.571	10.09	-99.999	10.247	 9.559	10.747
-03.04259 	273.991	-3.6175	7.322	6.546	5.615	7.055	-99.999	7.044	 6.337	7.476
-27.12658 	274.248	-27.7164	9.878	8.759	7.276	8.316	-99.999	7.448	 6.655	7.561
-14.04962 	274.122	-14.2336	8.92	8.625	7.76	9.267	-99.999	9.284	 8.579	9.715
+18.03606 	273.82	18.4983	13.238	12.3	10.762	11.77	-99.999	10.889	10.069	10.868
-36.12423 	274.421	-36.7486	7.235	5.74	4.135	5.12	-99.999	3.899	 3.093	4.007
-16.04786 	274.196	-16.5164	7.898	8.299	7.456	8.972	-99.999	8.833	 8.111	9.21
-34.12673 	274.408	-34.0986	5.606	5.763	4.95	6.522	-99.999	6.726	 6.037	7.24
-44.12488 	274.586	-44.9478	9.553	8.992	8.096	9.597	-99.999	9.707	 9.011	10.201
+02.03547 	274.033	2.39972	10.336	8.729	7.223	8.255	-99.999	6.932	 6.133	7.085
-19.04944 	274.247	-18.9658	7.055	7.455	6.621	8.137	-99.999	8.059	 7.346	8.46
-28.14408 	274.355	-28.2819	7.281	7.057	6.031	7.391	-99.999	7.092	 6.359	7.422
-28.14407 	274.36	-28.6653	7.127	6.348	5.412	6.856	-99.999	6.858	 6.151	7.298
-11.04578 	274.193	-11.3994	10.219	9.923	8.807	10.086	-99.999	9.644	 8.893	9.915
-80.00849 	277.338	-80.2339	8.927	7.92	6.485	7.551	-99.999	6.739	 5.951	6.876
-17.05112 	274.305	-17.3653	9.754	8.43	6.823	7.819	-99.999	6.623	 5.794	6.64
+13.03578 	274.018	13.9169	13.425	12.491	11.001	12.054	-99.999	11.016	10.176	10.964
-03.04263 	274.21	-2.99889	7.911	7.341	6.147	7.365	-99.999	6.758	 5.998	6.99
-18.04886 	274.367	-18.4647	5.967	6.437	5.624	7.185	-99.999	7.191	 6.483	7.628
          	274.297	-9.265	13.534	13.078	11.875	13.089	-99.999	12.463	11.684	12.614
-59.07256 	275.163	-59.8442	6.386	6.667	5.863	7.444	-99.999	7.656	 6.966	8.177
-12.04964 	274.353	-12.3144	10.826	10.854	9.877	11.277	-99.999	10.56	 9.783	10.741
-14.04969 	274.378	-14.8311	8.874	8.176	7.276	8.751	-99.999	8.671	 7.958	9.078
-27.12684 	274.515	-27.0469	8.815	7.44	5.805	6.793	-99.999	5.481	 4.641	5.478
-09.04678 	274.352	-9.76444	7.54	6.744	5.763	7.168	-99.999	6.993	 6.266	7.354
-15.04911 	274.41	-15.4308	7.16	7.139	6.24	7.715	-99.999	7.422	 6.688	7.761
-34.12687 	274.641	-34.6964	6.868	6.692	5.871	7.427	-99.999	7.586	 6.898	8.083
+00.03907 	274.271	1.00194	7.385	6.963	5.998	7.411	-99.999	7.312	 6.593	7.705
-56.08740 	275.185	-56.9433	7.576	7.553	6.73	8.293	-99.999	8.466	 7.774	8.962
-12.04979 	274.502	-12.2464	10.194	10.319	9.384	10.813	-99.999	10.302	 9.554	10.564
-45.12390 	274.95	-45.6942	7.839	7.566	6.525	7.867	-99.999	7.577	 6.836	7.901
-11.04586 	274.517	-11.2961	10.583	10.551	9.558	10.931	-99.999	10.134	 9.353	10.278
-12.04980 	274.527	-12.2461	8.179	8.289	7.336	8.739	-99.999	8.157	 7.393	8.375
-25.12995 	274.673	-25.6122	9.843	8.74	7.253	8.297	-99.999	7.303	 6.499	7.386
-46.12295 	274.987	-46.2439	7.996	7.715	6.879	8.424	-99.999	8.608	 7.916	9.106
-49.12064 	275.054	-49.3769	9.808	9.274	8.3	9.702	-99.999	9.599	 8.873	9.983
-49.12068 	275.073	-49.1267	8.787	8.287	7.322	8.732	-99.999	8.655	 7.940	9.063
+45.02684 	273.897	45.2011	7.49	7.211	6.118	7.431	-99.999	7.053	 6.298	7.343
-12.04984 	274.574	-11.9625	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	 9.919	-99.999
-18.04896 	274.643	-18.6119	6.631	6.975	6.129	7.65	-99.999	7.49	 6.772	7.869
+27.02991 	274.197	27.1025	9.299	9.018	8.002	9.378	-99.999	9.081	 8.336	9.397
-13.04923 	274.617	-13.7453	10.895	10.997	10.032	11.427	-99.999	10.792	10.012	10.959
          	274.618	-13.8119	10.82	11.021	10.118	11.567	-99.999	11.115	10.377	11.402
-13.04921 	274.618	-13.8286	10.171	10.357	9.454	10.929	-99.999	10.585	 9.847	10.903
-29.14799 	274.798	-29.6944	9.333	8.831	7.931	9.394	-99.999	9.466	 8.754	9.859
-45.12402 	275.055	-45.9267	8.902	8.463	7.303	8.556	-99.999	8.079	 7.324	8.34
-47.12214 	275.085	-47.3764	7.806	7.775	6.955	8.504	-99.999	8.708	 8.026	9.225
          	274.453	5.43722	12.386	12.044	10.91	12.167	-99.999	11.677	10.917	11.92
-13.04925 	274.642	-13.795	8.87	9.175	8.291	9.77	-99.999	9.453	 8.723	9.779
-13.04926 	274.642	-13.795	8.319	8.638	7.756	9.235	-99.999	8.915	 8.180	9.217
-13.04927 	274.667	-13.745	10.461	10.523	9.54	10.925	-99.999	10.263	 9.489	10.437
-13.04928 	274.668	-13.7783	10.291	10.537	9.646	11.117	-99.999	10.804	10.067	11.129
-13.04929 	274.668	-13.7783	10.325	10.502	9.58	11.018	-99.999	10.568	 9.823	10.845
-33.13082 	274.892	-33.0272	9.337	8.662	7.727	9.168	-99.999	9.13	 8.416	9.549
-48.12434 	275.148	-47.9925	8.695	8.499	7.642	9.162	-99.999	9.345	 8.647	9.802
-12.04988 	274.675	-12.0947	9.086	9.264	8.325	9.753	-99.999	9.247	 8.493	9.492
-13.04932 	274.717	-13.8111	8.962	9.288	8.416	9.905	-99.999	9.642	 8.914	9.984
-13.04930 	274.718	-13.8278	9.204	9.567	8.722	10.243	-99.999	10.101	 9.381	10.485
-16.04806 	274.768	-16.2942	9.179	8.819	7.949	9.445	-99.999	9.402	 8.696	9.822
-06.04739 	274.697	-6.7275	11.446	11.103	10.023	11.329	-99.999	10.852	10.100	11.112
-12.04994 	274.75	-12.1106	10.422	10.546	9.619	11.034	-99.999	10.519	 9.771	10.786
-14.04991 	274.77	-13.9939	8.185	8.494	7.634	9.138	-99.999	8.926	 8.203	9.307
+13.03593 	274.52	13.7717	6.067	6.106	5.279	6.829	-99.999	6.972	 6.271	7.465
-11.04593 	274.77	-11.6272	9.932	10.024	9.007	10.355	-99.999	9.899	 9.102	9.933
-40.12394 	275.127	-40.2753	9.662	9.285	8.084	9.293	-99.999	8.71	 7.948	8.947
-49.12075 	275.299	-49.1578	10.081	9.839	8.817	10.177	-99.999	9.837	 9.098	10.153
-54.08835 	275.426	-54.1906	11.315	10.593	9.275	10.415	-99.999	9.662	 8.890	9.839
-35.12500 	275.077	-35.4422	6.751	6.653	5.83	7.377	-99.999	7.534	 6.840	8.022
+45.02688 	274.14	45.5367	13.562	12.597	11.14	12.164	-99.999	11.11	10.287	11.102
-35.12501 	275.095	-34.9919	9.11	9.103	8.282	9.841	-99.999	10.002	 9.312	10.504
+18.03623 	274.549	18.1389	6.648	6.104	5.252	6.776	-99.999	6.908	 6.214	7.396
+12.03461 	274.603	12.9725	7.104	6.639	5.789	7.317	-99.999	7.436	 6.738	7.93
-43.12466 	275.263	-43.7744	7.564	7.004	6.023	7.411	-99.999	7.355	 6.646	7.757
-39.12484 	275.217	-39.6578	11.08	10.581	9.711	11.217	-99.999	11.372	10.670	11.828
+40.03332 	274.299	40.9378	8.339	7.658	6.399	7.592	-99.999	6.926	 6.139	7.138
-61.06140 	275.805	-61.5047	7.996	6.829	5.249	6.251	-99.999	5.171	 4.351	5.213
-37.12457 	275.232	-37.4908	9.678	8.636	7.147	8.196	-99.999	7.228	 6.431	7.346
+07.03629 	274.785	7.25722	8.054	7.184	5.821	6.924	-99.999	6.191	 5.414	6.338
-11.04596 	274.967	-11.2919	8.541	8.129	7.107	8.458	-99.999	8.123	 7.383	8.438
-38.12710 	275.301	-38.6736	10.387	10.171	9.106	10.432	-99.999	10.047	 9.300	10.343
-39.12497 	275.306	-39.0236	7.329	6.878	5.995	7.479	-99.999	7.5	 6.788	7.923
-13.04941 	275.01	-13.0414	11.113	11.03	10.004	11.348	-99.999	10.519	 9.729	10.648
-15.04927 	275.038	-15.8247	9.181	7.905	6.31	7.31	-99.999	6.21	 5.389	6.246
-12.05008 	275.031	-12.6414	11.119	11	9.989	11.351	-99.999	10.553	 9.776	10.72
-01.03474 	274.95	-1.925	12.78	11.887	10.384	11.408	-99.999	10.487	 9.655	10.455
-09.04692 	275.025	-9.59111	8.358	7.985	6.852	8.116	-99.999	7.663	 6.908	7.93
-14.05002 	275.078	-14.8408	9.265	9.422	8.515	9.974	-99.999	9.489	 8.750	9.77
-28.14475 	275.228	-28.1236	9.127	8.443	7.452	8.837	-99.999	8.731	 8.012	9.123
-29.14834 	275.25	-29.8233	6.261	5.062	3.506	4.524	-99.999	3.516	 2.708	3.609
-12.05009 	275.076	-12.1742	10.074	10.254	9.322	10.759	-99.999	10.265	 9.520	10.523
-56.08755 	275.8	-56.6372	8.892	9.114	8.302	9.862	-99.999	9.982	 9.281	10.437
+15.03426 	274.824	15.8247	8.08	7.337	6.357	7.756	-99.999	7.697	 6.971	8.081
-14.05003 	275.123	-14.3572	13.39	12.615	11.155	12.217	-99.999	11.504	10.705	11.546
-17.05144 	275.159	-17.7569	8.551	8.809	7.935	9.428	-99.999	9.226	 8.512	9.596
-32.14051 	275.331	-32.1894	8.085	7.466	6.518	7.946	-99.999	7.897	 7.190	8.323
-62.05846 	276.04	-62.3194	11.406	11.082	10.085	11.463	-99.999	11.2	10.466	11.531
-14.05005 	275.144	-13.9569	9.43	9.686	8.79	10.257	-99.999	9.949	 9.212	10.277
-31.15431 	275.343	-31.2228	9.86	9.506	8.631	10.134	-99.999	10.279	 9.572	10.711
-62.05847 	276.065	-62.3192	11.906	11.55	10.382	11.631	-99.999	11.121	10.358	11.361
-11.23126 	276.462	-69.1172	14.056	13.243	11.766	12.82	-99.999	12.052	11.238	12.067
-16.04816 	275.192	-16.2067	13.751	12.341	10.717	11.701	-99.999	10.451	 9.609	10.445
-60.07032 	275.994	-60.0361	11.398	10.777	9.485	10.634	-99.999	10.055	 9.280	10.218
-16.04818 	275.217	-16.1731	10.763	10.823	9.865	11.264	-99.999	10.698	 9.934	10.91
-17.05149 	275.252	-17.1394	8.222	8.344	7.466	8.955	-99.999	8.775	 8.053	9.154
-40.12425 	275.56	-40.7711	12.481	11.195	9.606	10.603	-99.999	9.544	 8.726	9.593
-74.01680 	277.092	-74.5639	11.616	10.925	9.644	10.805	-99.999	10.172	 9.403	10.357
-24.14219 	275.364	-24.9219	10.965	9.186	7.642	8.667	-99.999	7.013	 6.173	7.044
-38.12729 	275.575	-38.6708	9.078	7.686	6.032	7.001	-99.999	5.903	 5.081	5.935
-59.07260 	276.078	-59.6186	7.363	7.197	6.371	7.926	-99.999	8.085	 7.398	8.581
+19.03594 	274.963	19.1764	8.733	8.123	7.249	8.78	-99.999	8.91	 8.193	9.396
-16.04829 	275.319	-16.3719	10.811	10.272	9.139	10.399	-99.999	9.038	 8.203	9.017
-18.04926 	275.346	-18.8553	7.821	7.007	5.832	7.075	-99.999	6.46	 5.691	6.661
-16.04830 	275.344	-16.3717	10.754	10.21	9.116	10.399	-99.999	9.176	 8.361	9.213
-28.14495 	275.507	-28.4375	7.351	6.428	5.502	6.96	-99.999	6.858	 6.143	7.261
-48.12462 	275.83	-48.3528	8.227	7.724	6.766	8.173	-99.999	8.093	 7.376	8.495
+03.03680 	275.198	3.37778	6.855	6.261	5.024	6.213	-99.999	5.61	 4.847	5.84
-55.08647 	276.075	-55.0511	10.481	10.02	8.857	10.091	-99.999	9.649	 8.899	9.916
-02.04599 	275.334	-2.87111	5.313	4.716	3.455	4.649	-99.999	4.023	 3.254	4.235
-36.12524 	275.72	-36.6861	5.062	5.018	4.208	5.778	-99.999	6.017	 5.324	6.513
-63.04406 	276.397	-63.0328	6.861	6.325	5.4	6.855	-99.999	6.826	 6.117	7.256
-42.13185 	275.838	-42.4186	8.592	8.033	7.069	8.492	-99.999	8.489	 7.784	8.928
-26.13084 	275.638	-26.9028	9.442	8.833	7.921	9.392	-99.999	9.387	 8.667	9.774
-01.03475 	275.396	-1.52056	10.9	10.53	9.388	10.646	-99.999	10.194	 9.436	10.452
-30.15604 	275.703	-30.1358	8.036	8.37	7.549	9.101	-99.999	9.172	 8.476	9.646
+13.03612 	275.27	13.8122	8.565	7.982	7.056	8.508	-99.999	8.583	 7.875	9.007
+05.03704 	275.378	5.44639	5.797	5.948	5.132	6.693	-99.999	6.819	 6.124	7.308
-14.05013 	275.573	-14.3861	8.764	7.884	6.928	8.344	-99.999	7.866	 7.119	8.14
          	275.651	-21.6025	11.804	11.383	10.477	11.959	-99.999	11.949	11.242	12.367
-36.12537 	275.863	-36.2514	7.879	7.144	5.83	6.968	-99.999	6.291	 5.521	6.491
-07.04589 	275.554	-7.48611	7.253	7.051	6.187	7.696	-99.999	7.718	 7.002	8.119
-18.04937 	275.662	-18.0022	11.762	11.048	9.681	10.789	-99.999	10.158	 9.375	10.288
-48.12478 	276.138	-48.7331	9.866	9.286	8.413	9.911	-99.999	10.034	 9.337	10.512
+28.02981 	275.25	28.8628	6.05	5.341	4.404	5.846	-99.999	5.825	 5.108	6.247
-14.05017 	275.698	-14.3683	8.529	8.8	7.925	9.414	-99.999	9.142	 8.427	9.499
-44.12569 	276.094	-44.0997	4.605	4.844	4.044	5.637	-99.999	5.901	 5.209	6.434
-27.12783 	275.863	-26.9506	8.727	9.21	8.406	9.97	-99.999	10.009	 9.311	10.46
-48.12482 	276.234	-48.5489	8.885	8.402	7.423	8.817	-99.999	8.681	 7.958	9.059
+14.03499 	275.511	14.6481	8.147	8.16	7.323	8.872	-99.999	8.997	 8.302	9.494
-10.04673 	275.756	-10.2175	7.047	6.422	5.527	7.012	-99.999	7.015	 6.303	7.45
-34.12781 	276.035	-34.3328	6.92	6.803	5.964	7.497	-99.999	7.679	 6.990	8.157
-34.12784 	276.036	-34.3828	2.392	1.689	0.835	2.392	-99.999	2.534	 1.823	3.031
-12.05024 	275.799	-12.0006	5.925	5.587	4.743	6.27	-99.999	6.389	 5.689	6.866
-13.04958 	275.815	-13.6006	10.059	9.693	8.634	9.952	-99.999	8.935	 8.129	9.006
-12.05026 	275.827	-12.2836	7.743	7.514	6.636	8.137	-99.999	8.047	 7.337	8.485
-27.12790 	275.998	-27.7661	12.503	11.882	10.595	11.723	-99.999	11.159	10.394	11.344
-45.12460 	276.27	-45.4814	11.765	11.602	10.6	11.991	-99.999	11.659	10.928	11.985
-42.13219 	276.235	-42.2147	7.916	7.454	6.602	8.124	-99.999	8.263	 7.563	8.761
-11.04620 	275.872	-11.8164	10.955	11.059	10.097	11.478	-99.999	10.907	10.148	11.128
+23.03316 	275.543	23.2822	9.847	8.273	6.566	7.529	-99.999	6.261	 5.418	6.249
+11.03442 	275.663	12.0328	6.659	5.959	5.071	6.558	-99.999	6.656	 5.960	7.128
-29.14901 	276.12	-29.515	9.155	8.905	7.839	9.153	-99.999	8.794	 8.058	9.103
-29.14900 	276.12	-29.5317	9.926	9.628	8.503	9.77	-99.999	9.33	 8.580	9.603
-51.11555 	276.5	-51.3797	8.004	7.588	6.748	8.29	-99.999	8.448	 7.760	8.943
-55.08670 	276.609	-55.3628	12.591	12.415	11.322	12.638	-99.999	12.202	11.447	12.473
-09.04712 	275.918	-8.9325	6.818	6.169	4.903	6.068	-99.999	5.432	 4.666	5.646
-50.11917 	276.538	-50.8794	10.632	9.7	8.298	9.385	-99.999	8.554	 7.763	8.698
+17.03555 	275.703	17.8167	8.366	7.349	5.881	6.943	-99.999	6.053	 5.257	6.171
          	275.931	-5.14889	14.31	13.385	11.951	12.998	-99.999	11.99	11.158	11.971
-42.13233 	276.419	-42.7631	9.148	8.988	8.154	9.698	-99.999	9.915	 9.216	10.399
-30.15661 	276.261	-30.7636	8.191	7.363	6.036	7.18	-99.999	6.349	 5.561	6.497
-36.12589 	276.334	-35.98	8.408	7.724	6.451	7.609	-99.999	6.914	 6.140	7.109
-03.04277 	276.016	-3.58139	7.107	6.764	5.795	7.204	-99.999	7.073	 6.347	7.447
-10.04682 	276.087	-10.8144	9.921	10.182	9.286	10.749	-99.999	10.368	 9.621	10.687
-44.12594 	276.577	-44.545	11.539	10.799	9.485	10.618	-99.999	9.962	 9.193	10.139
-12.05039 	276.2	-12.0633	12.562	12.35	11.303	12.608	-99.999	11.602	10.788	11.681
-32.14129 	276.429	-32.0789	10.973	10.568	9.408	10.652	-99.999	10.05	 9.282	10.268
-07.04598 	276.175	-7.06333	9.073	8.175	6.796	7.9	-99.999	7.085	 6.291	7.214
-34.12802 	276.479	-33.9453	6.035	6.042	5.231	6.794	-99.999	6.972	 6.281	7.48
-47.12284 	276.716	-47.7439	11.12	10.722	9.554	10.796	-99.999	10.265	 9.508	10.507
-48.12505 	276.724	-48.1106	7.304	6.726	5.532	6.745	-99.999	6.193	 5.435	6.435
          	275.199	59.2656	15.132	14.376	12.985	14.04	-99.999	13.335	12.539	13.394
+21.03411 	275.91	21.7689	6.715	5.787	4.365	5.442	-99.999	4.633	 3.847	4.77
-20.05134 	276.339	-20.5292	7.681	6.807	5.482	6.62	-99.999	5.611	 4.797	5.684
-14.05039 	276.319	-13.9789	7.685	7.671	6.691	8.072	-99.999	7.354	 6.590	7.547
-46.12379 	276.755	-45.96	2.882	3.084	2.281	3.875	-99.999	4.146	 3.461	4.689
+59.01892 	275.274	59.2661	11.107	10.904	9.867	11.186	-99.999	10.834	10.095	11.139
-44.12605 	276.75	-44.4767	10.02	9.305	8.352	9.775	-99.999	9.792	 9.081	10.22
-01.03486 	276.246	-1.57889	7.215	6.614	5.64	7.036	-99.999	6.872	 6.139	7.233
-51.11572 	276.917	-51.0425	12.642	11.812	10.345	11.383	-99.999	10.63	 9.822	10.647
-36.12618 	276.658	-35.9436	9.602	9.046	8.083	9.488	-99.999	9.404	 8.684	9.801
          	276.41	-13.0614	15.302	14.201	12.72	13.746	-99.999	12.744	11.892	12.699
-74.01682 	278.233	-73.9525	8.195	7.471	6.169	7.314	-99.999	6.648	 5.879	6.854
+05.03730 	276.282	5.08833	7.024	6.623	5.772	7.3	-99.999	7.413	 6.716	7.891
-09.04729 	276.427	-9.76111	9.067	9.285	8.369	9.809	-99.999	9.415	 8.679	9.712
-52.11115 	277.053	-52.4914	7.931	7.393	6.477	7.939	-99.999	8.032	 7.324	8.475
-41.12799 	276.898	-41.5917	10.246	10.039	9.208	10.752	-99.999	10.91	10.218	11.404
-42.13273 	276.921	-42.875	11.058	10.414	9.15	10.318	-99.999	9.609	 8.831	9.8
-41.12804 	276.912	-40.9581	10.56	10.066	9.213	10.737	-99.999	10.889	10.193	11.385
-36.12632 	276.859	-36.0083	7.264	6.921	6.093	7.631	-99.999	7.784	 7.095	8.278
+07.03682 	276.403	8.03972	7.603	6.969	5.82	7.061	-99.999	6.411	 5.639	6.6
-41.12812 	276.988	-41.0075	9.407	8.988	8.154	9.686	-99.999	9.85	 9.163	10.332
+06.03747 	276.467	6.59028	10.917	10.219	9.269	10.699	-99.999	10.623	 9.918	11.042
-13.04979 	276.666	-13.6589	10.005	10.133	9.185	10.591	-99.999	9.998	 9.240	10.216
